symbol,timestamp,open,high,low,close,volume,trade_count,vwap
AAPL,2022-01-24 05:00:00+00:00,160.02,162.3,154.7,161.62,175317276.0,1632715.0,158.878514
AAPL,2022-01-25 05:00:00+00:00,158.98,162.76,157.02,159.78,125389277.0,1008312.0,159.448219
AAPL,2022-01-26 05:00:00+00:00,163.5,164.3894,157.82,159.69,116338085.0,1017760.0,161.325783
AAPL,2022-01-27 05:00:00+00:00,162.45,163.84,158.28,159.22,127009128.0,1161009.0,161.233132
AAPL,2022-01-28 05:00:00+00:00,165.71,170.35,162.8,170.33,189144340.0,1515438.0,167.426938
AAPL,2022-01-31 05:00:00+00:00,170.16,175.0,169.51,174.78,129780591.0,933488.0,173.291919
AAPL,2022-02-01 05:00:00+00:00,174.01,174.84,172.31,174.61,93258667.0,735253.0,173.765688
AAPL,2022-02-02 05:00:00+00:00,174.745,175.88,173.33,175.84,91306986.0,676311.0,174.992988
AAPL,2022-02-03 05:00:00+00:00,174.48,176.2399,172.12,172.9,101382628.0,724841.0,174.219507
AAPL,2022-02-04 05:00:00+00:00,171.68,174.1,170.68,172.39,88456689.0,702279.0,172.314726
AAPL,2022-02-07 05:00:00+00:00,172.86,173.9458,170.95,171.66,83181695.0,571413.0,172.394594
AAPL,2022-02-08 05:00:00+00:00,171.73,175.35,171.43,174.83,80979959.0,634270.0,173.87015
AAPL,2022-02-09 05:00:00+00:00,176.05,176.65,174.9,176.28,78287149.0,574000.0,175.867118
AAPL,2022-02-10 05:00:00+00:00,174.14,175.48,171.55,172.12,99694816.0,761966.0,173.429712
AAPL,2022-02-11 05:00:00+00:00,172.33,173.08,168.04,168.64,106268657.0,813527.0,170.105503
AAPL,2022-02-14 05:00:00+00:00,167.37,169.58,166.56,168.88,98885501.0,757494.0,168.440931
AAPL,2022-02-15 05:00:00+00:00,170.97,172.95,170.25,172.79,71066887.0,562857.0,171.750362
AAPL,2022-02-16 05:00:00+00:00,171.85,173.34,170.05,172.55,66147855.0,543039.0,171.709159
AAPL,2022-02-17 05:00:00+00:00,171.03,171.91,168.47,168.88,78321659.0,584120.0,170.051567
AAPL,2022-02-18 05:00:00+00:00,169.82,170.5413,166.19,167.3,92631965.0,685816.0,167.836915
AAPL,2022-02-22 05:00:00+00:00,164.98,166.69,162.15,164.32,98811382.0,897221.0,164.546116
AAPL,2022-02-23 05:00:00+00:00,165.54,166.15,159.75,160.24,98884474.0,820316.0,162.003718
AAPL,2022-02-24 05:00:00+00:00,152.58,162.85,152.0,162.51,155570846.0,1383832.0,158.231295
AAPL,2022-02-25 05:00:00+00:00,163.84,165.12,160.8738,164.85,97758401.0,810830.0,163.8441
AAPL,2022-02-28 05:00:00+00:00,163.06,165.42,162.43,165.12,108908921.0,791490.0,164.359978
AAPL,2022-03-01 05:00:00+00:00,164.695,166.6,161.97,163.2,90604732.0,749658.0,164.09501
AAPL,2022-03-02 05:00:00+00:00,164.39,167.36,162.95,166.56,88692844.0,668264.0,165.874038
AAPL,2022-03-03 05:00:00+00:00,168.47,168.91,165.55,166.23,82418843.0,651766.0,166.885762
AAPL,2022-03-04 05:00:00+00:00,164.49,165.55,162.1,163.17,91169381.0,742704.0,163.388073
AAPL,2022-03-07 05:00:00+00:00,163.36,165.02,159.04,159.3,107385155.0,847060.0,161.228724
AAPL,2022-03-08 05:00:00+00:00,158.82,162.88,155.8,157.44,140524583.0,1139156.0,158.695921
AAPL,2022-03-09 05:00:00+00:00,161.475,163.41,159.41,162.95,100505467.0,733689.0,162.023601
AAPL,2022-03-10 05:00:00+00:00,160.2,160.39,155.98,158.52,114471979.0,882864.0,158.079271
AAPL,2022-03-11 05:00:00+00:00,158.93,159.28,154.5,154.73,105127762.0,877964.0,156.077568
AAPL,2022-03-14 04:00:00+00:00,151.45,154.12,150.1,150.62,118311989.0,969361.0,151.605237
AAPL,2022-03-15 04:00:00+00:00,150.9,155.57,150.38,155.09,104410428.0,719960.0,153.613036
AAPL,2022-03-16 04:00:00+00:00,157.05,160.0,154.46,159.59,112719986.0,833070.0,157.813513
AAPL,2022-03-17 04:00:00+00:00,158.61,161.0,157.63,160.62,85152570.0,629006.0,159.541565
AAPL,2022-03-18 04:00:00+00:00,160.51,164.48,159.76,163.98,159428842.0,712906.0,162.652613
AAPL,2022-03-21 04:00:00+00:00,163.51,166.35,163.015,165.38,105787821.0,721127.0,164.782739
AAPL,2022-03-22 04:00:00+00:00,165.51,169.42,164.91,168.82,89161727.0,638945.0,168.261566
AAPL,2022-03-23 04:00:00+00:00,167.99,172.64,167.65,170.21,106073373.0,784483.0,170.731656
AAPL,2022-03-24 04:00:00+00:00,171.06,174.14,170.21,174.07,97014668.0,688104.0,172.379423
AAPL,2022-03-25 04:00:00+00:00,173.88,175.28,172.75,174.72,85692924.0,662446.0,174.058724
AAPL,2022-03-28 04:00:00+00:00,172.17,175.73,172.0,175.6,97532618.0,716110.0,174.405659
AAPL,2022-03-29 04:00:00+00:00,176.69,179.01,176.34,178.96,109295753.0,775948.0,177.920254
AAPL,2022-03-30 04:00:00+00:00,178.55,179.61,176.7,177.77,100735340.0,695867.0,178.099618
AAPL,2022-03-31 04:00:00+00:00,177.84,178.03,174.4,174.61,120024146.0,716274.0,175.71811
AAPL,2022-04-01 04:00:00+00:00,174.03,174.88,171.94,174.31,85355694.0,660449.0,173.481537
AAPL,2022-04-04 04:00:00+00:00,174.57,178.49,174.44,178.44,82875862.0,630376.0,177.531492
AAPL,2022-04-05 04:00:00+00:00,177.5,178.3,174.415,175.06,79568643.0,621543.0,175.933408
AAPL,2022-04-06 04:00:00+00:00,172.36,173.63,170.13,171.83,90320928.0,769486.0,171.793593
AAPL,2022-04-07 04:00:00+00:00,171.16,173.36,169.85,172.14,78193123.0,628353.0,171.799401
AAPL,2022-04-08 04:00:00+00:00,171.78,171.78,169.2,170.09,82763655.0,613778.0,170.493951
AAPL,2022-04-11 04:00:00+00:00,168.71,169.03,165.5,165.75,73137070.0,677211.0,166.717253
AAPL,2022-04-12 04:00:00+00:00,168.02,169.87,166.64,167.66,83662778.0,678463.0,168.071923
AAPL,2022-04-13 04:00:00+00:00,167.39,171.04,166.77,170.4,76146104.0,558074.0,169.71157
AAPL,2022-04-14 04:00:00+00:00,170.62,171.27,165.04,165.29,84603285.0,596851.0,167.149934
AAPL,2022-04-18 04:00:00+00:00,163.92,166.5984,163.57,165.07,74493604.0,576793.0,164.91867
AAPL,2022-04-19 04:00:00+00:00,165.02,167.82,163.91,167.4,75240221.0,548308.0,166.611665
AAPL,2022-04-20 04:00:00+00:00,168.76,168.88,166.1,167.23,73954306.0,595065.0,167.356179
AAPL,2022-04-21 04:00:00+00:00,168.91,171.53,165.91,166.42,93153701.0,752019.0,168.665496
AAPL,2022-04-22 04:00:00+00:00,166.46,167.8699,161.5,161.79,93535037.0,726743.0,164.025211
AAPL,2022-04-25 04:00:00+00:00,161.12,163.17,158.46,162.88,103208936.0,925127.0,160.832761
AAPL,2022-04-26 04:00:00+00:00,162.25,162.34,156.72,156.8,103931474.0,899968.0,158.497081
AAPL,2022-04-27 04:00:00+00:00,155.91,159.79,155.38,156.57,93914037.0,777862.0,157.384199
AAPL,2022-04-28 04:00:00+00:00,159.25,164.515,158.93,163.64,137705209.0,1126024.0,161.936261
AAPL,2022-04-29 04:00:00+00:00,161.84,166.2,157.25,157.65,145654913.0,1028956.0,160.441682
AAPL,2022-05-02 04:00:00+00:00,156.71,158.23,153.27,157.96,131337354.0,1154674.0,156.147238
AAPL,2022-05-03 04:00:00+00:00,158.15,160.71,156.32,159.48,93684416.0,706628.0,158.825151
AAPL,2022-05-04 04:00:00+00:00,159.67,166.48,159.26,166.02,114719225.0,873684.0,162.604376
AAPL,2022-05-05 04:00:00+00:00,163.85,164.08,154.95,156.77,142675572.0,1164750.0,158.065137
AAPL,2022-05-06 04:00:00+00:00,156.01,159.44,154.18,157.28,123877861.0,1021039.0,157.31888
AAPL,2022-05-09 04:00:00+00:00,154.925,155.83,151.49,152.06,132603947.0,1103708.0,153.116291
AAPL,2022-05-10 04:00:00+00:00,155.52,156.74,152.93,154.51,124055409.0,988259.0,154.823532
AAPL,2022-05-11 04:00:00+00:00,153.5,155.45,145.81,146.5,151719835.0,1310801.0,149.297775
AAPL,2022-05-12 04:00:00+00:00,142.77,146.2,138.8,142.56,192047663.0,1678459.0,142.092405
AAPL,2022-05-13 04:00:00+00:00,144.59,148.105,143.11,147.11,114797304.0,917656.0,146.309022
AAPL,2022-05-16 04:00:00+00:00,145.55,147.5199,144.18,145.54,91824708.0,699722.0,145.767539
AAPL,2022-05-17 04:00:00+00:00,148.86,149.77,146.68,149.24,79304491.0,609265.0,148.44841
AAPL,2022-05-18 04:00:00+00:00,146.85,147.3601,139.9,140.82,121266806.0,982291.0,142.545537
AAPL,2022-05-19 04:00:00+00:00,139.88,141.66,136.6,137.35,142802096.0,1219749.0,138.625897
AAPL,2022-05-20 04:00:00+00:00,139.09,140.7,132.61,137.59,147016057.0,1130085.0,136.497078
AAPL,2022-05-23 04:00:00+00:00,137.79,143.26,137.65,143.11,125077087.0,851034.0,141.495018
AAPL,2022-05-24 04:00:00+00:00,140.805,141.97,137.33,140.36,109813351.0,812518.0,139.466182
AAPL,2022-05-25 04:00:00+00:00,138.43,141.785,138.34,140.52,99358798.0,688318.0,140.091373
AAPL,2022-05-26 04:00:00+00:00,137.39,144.34,137.14,143.78,99878236.0,670655.0,142.461453
AAPL,2022-05-27 04:00:00+00:00,145.39,149.68,145.26,149.64,100950098.0,682907.0,148.305357
AAPL,2022-05-31 04:00:00+00:00,149.07,150.66,146.84,148.84,121269886.0,706655.0,149.065033
AAPL,2022-06-01 04:00:00+00:00,149.9,151.74,147.68,148.71,78943522.0,629253.0,149.346163
AAPL,2022-06-02 04:00:00+00:00,147.83,151.27,146.86,151.21,78517901.0,574554.0,149.637453
AAPL,2022-06-03 04:00:00+00:00,146.9,147.97,144.46,145.38,94319460.0,758694.0,145.786501
AAPL,2022-06-06 04:00:00+00:00,147.03,148.5689,144.9,146.14,74857319.0,605201.0,146.602516
AAPL,2022-06-07 04:00:00+00:00,144.345,149.0,144.1,148.71,73477251.0,527362.0,147.607581
AAPL,2022-06-08 04:00:00+00:00,148.58,149.8697,147.46,147.96,58484475.0,430177.0,148.568015
AAPL,2022-06-09 04:00:00+00:00,147.08,147.95,142.53,142.64,75612751.0,558180.0,145.138585
AAPL,2022-06-10 04:00:00+00:00,140.28,140.76,137.06,137.13,101534275.0,822114.0,138.099086
AAPL,2022-06-13 04:00:00+00:00,132.87,135.2,131.44,131.88,135261516.0,1019934.0,133.018861
AAPL,2022-06-14 04:00:00+00:00,133.13,133.89,131.48,132.76,92179405.0,674983.0,132.591017
AAPL,2022-06-15 04:00:00+00:00,134.29,137.34,132.16,135.43,101304819.0,733277.0,134.69364
AAPL,2022-06-16 04:00:00+00:00,132.08,132.39,129.04,130.06,120184627.0,909224.0,130.439721
AAPL,2022-06-17 04:00:00+00:00,130.065,133.079,129.81,131.56,168771047.0,742332.0,131.375236
AAPL,2022-06-21 04:00:00+00:00,133.42,137.06,133.32,135.87,91630121.0,604549.0,135.823653
AAPL,2022-06-22 04:00:00+00:00,134.79,137.76,133.91,135.35,80880070.0,530528.0,135.805027
AAPL,2022-06-23 04:00:00+00:00,136.82,138.59,135.63,138.27,77932990.0,554900.0,137.344816
AAPL,2022-06-24 04:00:00+00:00,139.9,141.91,139.77,141.66,110368722.0,539341.0,140.977218
AAPL,2022-06-27 04:00:00+00:00,142.695,143.49,140.965,141.66,77728499.0,516177.0,142.013896
AAPL,2022-06-28 04:00:00+00:00,142.13,143.422,137.325,137.44,76133876.0,546242.0,139.181718
AAPL,2022-06-29 04:00:00+00:00,137.46,140.67,136.67,139.23,71179247.0,572555.0,139.258562
AAPL,2022-06-30 04:00:00+00:00,137.25,138.37,133.7737,136.72,114697715.0,710708.0,136.512279
AAPL,2022-07-01 04:00:00+00:00,136.04,139.04,135.66,138.93,77594243.0,557437.0,137.584627
AAPL,2022-07-05 04:00:00+00:00,137.77,141.61,136.93,141.56,79904746.0,601962.0,139.882049
AAPL,2022-07-06 04:00:00+00:00,141.355,144.12,141.08,142.92,78938366.0,585626.0,142.571683
AAPL,2022-07-07 04:00:00+00:00,143.29,146.55,143.28,146.35,72731949.0,539963.0,145.716973
AAPL,2022-07-08 04:00:00+00:00,145.265,147.55,145.0,147.04,68264699.0,518941.0,146.651674
AAPL,2022-07-11 04:00:00+00:00,145.67,146.64,143.78,144.87,69704810.0,496269.0,145.131711
AAPL,2022-07-12 04:00:00+00:00,145.76,148.45,145.05,145.86,84620032.0,579533.0,146.716687
AAPL,2022-07-13 04:00:00+00:00,142.99,146.45,142.1201,145.49,77731553.0,559359.0,145.200161
AAPL,2022-07-14 04:00:00+00:00,144.08,148.95,143.25,148.47,83018114.0,614953.0,146.68506
AAPL,2022-07-15 04:00:00+00:00,149.78,150.86,148.2,150.17,86944893.0,548571.0,149.582369
AAPL,2022-07-18 04:00:00+00:00,150.74,151.57,146.7,147.07,87239346.0,620452.0,148.926132
AAPL,2022-07-19 04:00:00+00:00,147.92,151.23,146.91,151.0,93332247.0,576472.0,149.870148
AAPL,2022-07-20 04:00:00+00:00,151.12,153.72,150.37,153.04,70872515.0,523493.0,152.639969
AAPL,2022-07-21 04:00:00+00:00,154.5,155.57,151.94,155.35,70606217.0,522806.0,154.426024
AAPL,2022-07-22 04:00:00+00:00,155.39,156.28,153.41,154.09,72318038.0,526060.0,154.589058
AAPL,2022-07-25 04:00:00+00:00,154.01,155.04,152.28,152.95,57738116.0,487394.0,153.284823
AAPL,2022-07-26 04:00:00+00:00,152.265,153.085,150.8,151.6,60764637.0,472004.0,151.678861
AAPL,2022-07-27 04:00:00+00:00,152.58,157.33,152.16,156.79,89223566.0,579183.0,155.395531
AAPL,2022-07-28 04:00:00+00:00,156.98,157.64,154.41,157.35,86806681.0,738633.0,157.455468
AAPL,2022-07-29 04:00:00+00:00,161.24,163.63,159.5,162.51,114785404.0,771584.0,162.264867
AAPL,2022-08-01 04:00:00+00:00,161.01,163.59,160.89,161.51,73670876.0,594293.0,162.052548
AAPL,2022-08-02 04:00:00+00:00,160.1,162.41,159.63,160.01,63962594.0,543551.0,160.648782
AAPL,2022-08-03 04:00:00+00:00,160.84,166.59,160.75,166.13,90300252.0,682784.0,164.954917
AAPL,2022-08-04 04:00:00+00:00,166.005,167.19,164.43,165.81,59549979.0,525014.0,165.611547
AAPL,2022-08-05 04:00:00+00:00,163.21,165.85,163.0,165.35,61905528.0,489965.0,164.771478
AAPL,2022-08-08 04:00:00+00:00,166.37,167.81,164.2,164.87,63810659.0,540019.0,165.852555
AAPL,2022-08-09 04:00:00+00:00,164.02,165.82,163.25,164.92,70056143.0,480556.0,164.841046
AAPL,2022-08-10 04:00:00+00:00,167.68,169.34,166.9,169.24,77906820.0,559791.0,168.425259
AAPL,2022-08-11 04:00:00+00:00,170.06,170.99,168.19,168.49,61943923.0,507917.0,169.32967
AAPL,2022-08-12 04:00:00+00:00,169.82,172.17,169.4,172.1,75555239.0,555307.0,171.165695
AAPL,2022-08-15 04:00:00+00:00,171.52,173.39,171.345,173.19,58741635.0,501627.0,172.65325
AAPL,2022-08-16 04:00:00+00:00,172.78,173.71,171.6618,173.03,60575237.0,515136.0,172.758231
AAPL,2022-08-17 04:00:00+00:00,172.77,176.15,172.57,174.55,84217231.0,686579.0,174.311722
AAPL,2022-08-18 04:00:00+00:00,173.75,174.9,173.12,174.15,66756106.0,545657.0,174.133304
AAPL,2022-08-19 04:00:00+00:00,173.03,173.74,171.3101,171.52,79638699.0,570365.0,172.220258
AAPL,2022-08-22 04:00:00+00:00,169.69,169.86,167.135,167.57,76355924.0,620803.0,168.226148
AAPL,2022-08-23 04:00:00+00:00,167.08,168.71,166.65,167.23,58090092.0,494688.0,167.595006
AAPL,2022-08-24 04:00:00+00:00,167.32,168.11,166.245,167.53,58542963.0,476972.0,167.326877
AAPL,2022-08-25 04:00:00+00:00,168.78,170.14,168.35,170.03,56573006.0,465400.0,169.404095
AAPL,2022-08-26 04:00:00+00:00,170.57,171.05,163.56,163.62,90147274.0,717946.0,165.733463
AAPL,2022-08-29 04:00:00+00:00,161.145,162.9,159.82,161.38,78255530.0,640595.0,161.515075
AAPL,2022-08-30 04:00:00+00:00,162.13,162.56,157.72,158.91,82758508.0,644674.0,159.292206
AAPL,2022-08-31 04:00:00+00:00,160.305,160.58,157.14,157.22,104165447.0,606829.0,158.231459
AAPL,2022-09-01 04:00:00+00:00,156.64,158.42,154.67,157.96,79346064.0,654669.0,156.605837
AAPL,2022-09-02 04:00:00+00:00,159.75,160.362,154.965,155.81,83452944.0,644431.0,157.547326
AAPL,2022-09-06 04:00:00+00:00,156.47,157.09,153.69,154.53,78705759.0,687438.0,154.995395
AAPL,2022-09-07 04:00:00+00:00,154.825,156.67,153.61,155.96,94015457.0,696957.0,155.34156
AAPL,2022-09-08 04:00:00+00:00,154.64,156.36,152.68,154.46,91449721.0,697267.0,154.399425
AAPL,2022-09-09 04:00:00+00:00,155.47,157.82,154.75,157.37,74228109.0,531339.0,156.705343
AAPL,2022-09-12 04:00:00+00:00,159.59,164.26,159.3,163.43,112676884.0,801514.0,162.51693
AAPL,2022-09-13 04:00:00+00:00,159.9,160.54,153.37,153.84,135428401.0,1018113.0,155.970127
AAPL,2022-09-14 04:00:00+00:00,154.785,157.1,153.6106,155.31,95004894.0,716068.0,155.260984
AAPL,2022-09-15 04:00:00+00:00,154.65,155.24,151.38,152.37,97514431.0,741145.0,152.971372
AAPL,2022-09-16 04:00:00+00:00,151.21,151.35,148.37,150.7,218997344.0,848159.0,150.388563
AAPL,2022-09-19 04:00:00+00:00,149.31,154.56,149.1,154.48,87533890.0,671958.0,152.644283
AAPL,2022-09-20 04:00:00+00:00,153.4,158.08,153.08,156.9,113203270.0,792173.0,156.154569
AAPL,2022-09-21 04:00:00+00:00,157.34,158.74,153.6,153.72,107498655.0,785026.0,156.177322
AAPL,2022-09-22 04:00:00+00:00,152.38,154.47,150.91,152.74,92021722.0,686881.0,152.576672
AAPL,2022-09-23 04:00:00+00:00,151.19,151.47,148.56,150.43,101813197.0,764986.0,150.048471
AAPL,2022-09-26 04:00:00+00:00,149.66,153.7701,149.64,150.77,100616414.0,747669.0,151.455989
AAPL,2022-09-27 04:00:00+00:00,152.74,154.72,149.945,151.76,91032702.0,683779.0,152.114522
AAPL,2022-09-28 04:00:00+00:00,147.64,150.6414,144.84,149.84,155823686.0,1142720.0,147.712842
AAPL,2022-09-29 04:00:00+00:00,146.1,146.72,140.68,142.48,137415955.0,1067283.0,142.899605
AAPL,2022-09-30 04:00:00+00:00,141.28,143.1,138.0,138.2,141390692.0,941473.0,140.146308
AAPL,2022-10-03 04:00:00+00:00,138.21,143.07,137.685,142.45,124534891.0,838788.0,141.277718
AAPL,2022-10-04 04:00:00+00:00,145.03,146.22,144.26,146.1,96785630.0,687507.0,145.53785
AAPL,2022-10-05 04:00:00+00:00,144.075,147.38,143.01,146.4,83933253.0,605865.0,145.296388
AAPL,2022-10-06 04:00:00+00:00,145.81,147.54,145.22,145.43,72586982.0,538674.0,146.039568
AAPL,2022-10-07 04:00:00+00:00,142.54,143.1,139.445,140.09,95901316.0,664196.0,140.73248
AAPL,2022-10-10 04:00:00+00:00,140.42,141.89,138.5729,140.42,80719147.0,620865.0,140.213099
AAPL,2022-10-11 04:00:00+00:00,139.9,141.35,138.22,138.98,82627051.0,608886.0,139.507297
AAPL,2022-10-12 04:00:00+00:00,139.13,140.36,138.16,138.34,76229576.0,553189.0,139.040251
AAPL,2022-10-13 04:00:00+00:00,134.99,143.59,134.37,142.99,121491577.0,874141.0,139.922248
AAPL,2022-10-14 04:00:00+00:00,144.31,144.52,138.19,138.38,97254054.0,686282.0,139.828437
AAPL,2022-10-17 04:00:00+00:00,141.065,142.9,140.27,142.41,94281241.0,634586.0,141.980961
AAPL,2022-10-18 04:00:00+00:00,145.49,146.7,140.61,143.75,103909236.0,785419.0,144.060847
AAPL,2022-10-19 04:00:00+00:00,141.69,144.9492,141.5,143.86,66281889.0,511351.0,143.454052
AAPL,2022-10-20 04:00:00+00:00,143.02,145.89,142.65,143.39,70436249.0,517762.0,144.134755
AAPL,2022-10-21 04:00:00+00:00,142.87,147.8479,142.649,147.27,97497286.0,619853.0,145.502934
AAPL,2022-10-24 04:00:00+00:00,147.185,150.23,146.0,149.45,82543225.0,653022.0,148.444708
AAPL,2022-10-25 04:00:00+00:00,150.09,152.49,149.36,152.34,82217447.0,581424.0,151.502965
AAPL,2022-10-26 04:00:00+00:00,150.96,151.99,148.04,149.35,96231685.0,694798.0,150.001469
AAPL,2022-10-27 04:00:00+00:00,148.07,149.046,144.13,144.8,116248070.0,944056.0,145.297612
AAPL,2022-10-28 04:00:00+00:00,148.2,157.5,147.82,155.74,174641131.0,1225718.0,154.609311
AAPL,2022-10-31 04:00:00+00:00,153.155,154.24,151.92,153.34,110376310.0,726847.0,153.284705
AAPL,2022-11-01 04:00:00+00:00,155.08,155.45,149.13,150.65,85451780.0,650597.0,150.997825
AAPL,2022-11-02 04:00:00+00:00,148.945,152.17,145.0,145.03,101743648.0,788402.0,147.986421
AAPL,2022-11-03 04:00:00+00:00,142.06,142.8,138.75,138.88,105214797.0,871803.0,140.059739
AAPL,2022-11-04 04:00:00+00:00,142.09,142.67,134.38,138.38,149550241.0,1159117.0,137.440313
AAPL,2022-11-07 05:00:00+00:00,137.11,139.145,135.671,138.92,89935797.0,715008.0,137.555579
AAPL,2022-11-08 05:00:00+00:00,140.41,141.43,137.49,139.5,97268373.0,637314.0,139.5699
AAPL,2022-11-09 05:00:00+00:00,138.5,138.55,134.5933,134.87,84442456.0,633364.0,135.881811
AAPL,2022-11-10 05:00:00+00:00,141.24,146.87,139.5,146.87,136303919.0,875050.0,144.437593
AAPL,2022-11-11 05:00:00+00:00,145.82,150.01,144.37,149.7,103060509.0,740560.0,148.296918
AAPL,2022-11-14 05:00:00+00:00,148.97,150.28,147.43,148.28,80885473.0,576291.0,148.689583
AAPL,2022-11-15 05:00:00+00:00,152.215,153.59,148.5613,150.04,96306279.0,703671.0,151.169578
AAPL,2022-11-16 05:00:00+00:00,149.13,149.87,147.29,148.79,71463063.0,472251.0,148.675774
AAPL,2022-11-17 05:00:00+00:00,146.43,151.48,146.15,150.72,86649104.0,563722.0,149.74874
AAPL,2022-11-18 05:00:00+00:00,152.305,152.7,149.97,151.29,84106843.0,513080.0,151.236697
AAPL,2022-11-21 05:00:00+00:00,150.16,150.37,147.715,148.01,64466896.0,504781.0,148.459784
AAPL,2022-11-22 05:00:00+00:00,148.13,150.42,146.925,150.18,58685320.0,405189.0,149.297227
AAPL,2022-11-23 05:00:00+00:00,149.45,151.83,149.34,151.07,62774756.0,444427.0,150.795588
AAPL,2022-11-25 05:00:00+00:00,148.305,148.88,147.12,148.11,38776713.0,319573.0,148.16468
AAPL,2022-11-28 05:00:00+00:00,145.14,146.64,143.38,144.22,78281391.0,614361.0,144.726027
AAPL,2022-11-29 05:00:00+00:00,144.29,144.81,140.355,141.17,89801206.0,713286.0,142.010544
AAPL,2022-11-30 05:00:00+00:00,141.395,148.72,140.55,148.03,131183862.0,707655.0,145.545224
AAPL,2022-12-01 05:00:00+00:00,148.21,149.13,146.61,148.31,78588359.0,525991.0,148.124419
AAPL,2022-12-02 05:00:00+00:00,145.96,148.0,145.65,147.81,75015411.0,463525.0,146.966508
AAPL,2022-12-05 05:00:00+00:00,147.77,150.9199,145.77,146.63,74981324.0,586796.0,147.562927
AAPL,2022-12-06 05:00:00+00:00,147.075,147.3,141.92,142.91,72151911.0,537311.0,143.724535
AAPL,2022-12-07 05:00:00+00:00,142.19,143.37,140.0,140.94,77308359.0,565399.0,141.146463
AAPL,2022-12-08 05:00:00+00:00,142.36,143.52,141.1,142.65,68832111.0,456124.0,142.527028
AAPL,2022-12-09 05:00:00+00:00,142.34,145.57,140.9,142.16,84840144.0,529039.0,143.112163
AAPL,2022-12-12 05:00:00+00:00,142.7,144.5,141.06,144.49,78289096.0,492716.0,143.146188
AAPL,2022-12-13 05:00:00+00:00,149.5,149.9692,144.24,145.47,102204603.0,706528.0,146.540745
AAPL,2022-12-14 05:00:00+00:00,145.35,146.655,141.16,143.21,89974435.0,597873.0,144.168254
AAPL,2022-12-15 05:00:00+00:00,141.11,141.8,136.025,136.5,110421981.0,879350.0,137.542118
AAPL,2022-12-16 05:00:00+00:00,136.685,137.65,133.73,134.51,220048084.0,818493.0,134.950656
AAPL,2022-12-19 05:00:00+00:00,135.11,135.2,131.32,132.37,87427188.0,705822.0,132.475125
AAPL,2022-12-20 05:00:00+00:00,131.39,133.25,129.89,132.3,83636668.0,640697.0,131.876276
AAPL,2022-12-21 05:00:00+00:00,132.98,136.81,132.75,135.45,95563192.0,588686.0,135.316373
AAPL,2022-12-22 05:00:00+00:00,134.352,134.56,130.3,132.23,86659361.0,643298.0,131.942448
AAPL,2022-12-23 05:00:00+00:00,130.92,132.415,129.64,131.86,67631560.0,539021.0,131.184094
AAPL,2022-12-27 05:00:00+00:00,131.38,131.41,128.72,130.03,74304546.0,608333.0,129.967146
AAPL,2022-12-28 05:00:00+00:00,129.67,131.0275,125.87,126.04,90551969.0,762248.0,127.527464
AAPL,2022-12-29 05:00:00+00:00,127.99,130.4814,127.73,129.61,81821550.0,598208.0,129.484435
AAPL,2022-12-30 05:00:00+00:00,128.41,129.95,127.43,129.93,85865255.0,591156.0,128.911194
AAPL,2023-01-03 05:00:00+00:00,130.28,130.9,124.17,125.07,124289279.0,1021067.0,125.700505
AAPL,2023-01-04 05:00:00+00:00,126.89,128.6557,125.08,126.36,95426133.0,770045.0,126.63421
AAPL,2023-01-05 05:00:00+00:00,127.13,127.77,124.76,125.02,88344592.0,665463.0,126.016407
AAPL,2023-01-06 05:00:00+00:00,126.01,130.29,124.89,129.62,96468673.0,709888.0,128.305485
AAPL,2023-01-09 05:00:00+00:00,130.465,133.41,129.89,130.15,76653608.0,645367.0,131.519543
AAPL,2023-01-10 05:00:00+00:00,130.26,131.2636,128.12,130.73,68415086.0,554942.0,129.877902
AAPL,2023-01-11 05:00:00+00:00,131.25,133.51,130.46,133.49,77043246.0,561280.0,132.411074
AAPL,2023-01-12 05:00:00+00:00,133.88,134.26,131.44,133.41,77698366.0,635333.0,133.194587
AAPL,2023-01-13 05:00:00+00:00,132.03,134.92,131.66,134.76,63045132.0,535781.0,133.747179
AAPL,2023-01-17 05:00:00+00:00,134.83,137.29,134.13,135.94,69852271.0,595834.0,135.756749
AAPL,2023-01-18 05:00:00+00:00,136.815,138.61,135.03,135.21,76916867.0,578306.0,136.237935
AAPL,2023-01-19 05:00:00+00:00,134.08,136.25,133.77,135.27,64511998.0,491676.0,134.984472
AAPL,2023-01-20 05:00:00+00:00,135.28,138.02,134.22,137.87,95933363.0,549630.0,136.489262
AAPL,2023-01-23 05:00:00+00:00,138.12,143.315,137.9,141.11,87527661.0,719290.0,141.190792
AAPL,2023-01-24 05:00:00+00:00,140.305,143.16,140.3,142.53,70490398.0,497094.0,142.063488
AAPL,2023-01-25 05:00:00+00:00,140.89,142.43,138.81,141.86,70336488.0,536507.0,140.817399
AAPL,2023-01-26 05:00:00+00:00,143.17,144.25,141.9,143.96,59721341.0,472137.0,143.394109
AAPL,2023-01-27 05:00:00+00:00,143.155,147.23,143.08,145.93,77521002.0,558426.0,145.830152
AAPL,2023-01-30 05:00:00+00:00,144.955,145.55,142.85,143.0,69935435.0,551112.0,143.597163
AAPL,2023-01-31 05:00:00+00:00,142.7,144.34,142.28,144.29,81087730.0,468172.0,143.755714
